name,description,price,stock,categoryId,locationId
Product_4372,Description_4372,212,00,81,3,2
Product_4373,Description_4373,200,00,41,1,1
Product_4374,Description_4374,133,00,54,1,2
Product_4375,Description_4375,111,00,53,2,1
Product_4376,Description_4376,405,00,77,3,1
Product_4377,Description_4377,60,00,26,4,2
Product_4378,Description_4378,179,00,8,3,1
Product_4379,Description_4379,345,00,51,4,2
Product_4380,Description_4380,96,00,29,3,1
Product_4381,Description_4381,56,00,54,3,2
Product_4382,Description_4382,307,00,60,2,1
Product_4383,Description_4383,187,00,75,3,1
Product_4384,Description_4384,28,00,15,3,1
Product_4385,Description_4385,403,00,58,1,1
Product_4386,Description_4386,156,00,32,2,2
Product_4387,Description_4387,258,00,62,3,2
Product_4388,Description_4388,32,00,47,4,2
Product_4389,Description_4389,333,00,19,1,2
Product_4390,Description_4390,499,00,4,1,1
Product_4391,Description_4391,82,00,32,1,2
Product_4392,Description_4392,244,00,68,2,2
Product_4393,Description_4393,59,00,84,4,1
Product_4394,Description_4394,42,00,93,3,1
Product_4395,Description_4395,62,00,54,1,2
Product_4396,Description_4396,444,00,52,2,1
Product_4397,Description_4397,182,00,19,1,2
Product_4398,Description_4398,495,00,45,1,2
Product_4399,Description_4399,348,00,91,3,1
Product_4400,Description_4400,94,00,58,4,2
Product_4401,Description_4401,115,00,74,1,2
Product_4402,Description_4402,161,00,56,1,2
Product_4403,Description_4403,417,00,62,1,2
Product_4404,Description_4404,366,00,51,4,2
Product_4405,Description_4405,192,00,12,2,2
Product_4406,Description_4406,464,00,26,2,1
Product_4407,Description_4407,307,00,91,1,2
Product_4408,Description_4408,225,00,36,4,1
Product_4409,Description_4409,63,00,83,3,2
Product_4410,Description_4410,441,00,93,3,2
Product_4411,Description_4411,463,00,46,3,1
Product_4412,Description_4412,366,00,29,2,2
Product_4413,Description_4413,270,00,75,3,1
Product_4414,Description_4414,473,00,83,1,2
Product_4415,Description_4415,130,00,78,4,2
Product_4416,Description_4416,311,00,32,2,2
Product_4417,Description_4417,181,00,68,1,1
Product_4418,Description_4418,144,00,7,2,1
Product_4419,Description_4419,182,00,75,2,1
Product_4420,Description_4420,239,00,49,1,2
Product_4421,Description_4421,267,00,40,4,1
Product_4422,Description_4422,480,00,41,1,1
Product_4423,Description_4423,54,00,92,1,2
Product_4424,Description_4424,342,00,82,1,1
Product_4425,Description_4425,478,00,69,3,2
Product_4426,Description_4426,213,00,79,4,1
Product_4427,Description_4427,139,00,11,1,2
Product_4428,Description_4428,61,00,18,3,1
Product_4429,Description_4429,204,00,20,1,2
Product_4430,Description_4430,433,00,59,3,1
Product_4431,Description_4431,271,00,85,2,1
Product_4432,Description_4432,157,00,40,1,1
Product_4433,Description_4433,367,00,21,2,2
Product_4434,Description_4434,127,00,53,3,1
Product_4435,Description_4435,454,00,32,1,2
Product_4436,Description_4436,362,00,4,2,1
Product_4437,Description_4437,497,00,76,3,1
Product_4438,Description_4438,16,00,14,2,2
Product_4439,Description_4439,23,00,75,1,1
Product_4440,Description_4440,451,00,24,3,2
Product_4441,Description_4441,375,00,30,3,1
Product_4442,Description_4442,270,00,63,4,2
Product_4443,Description_4443,34,00,7,1,1
Product_4444,Description_4444,358,00,40,1,2
Product_4445,Description_4445,237,00,55,2,1
Product_4446,Description_4446,78,00,74,2,1
Product_4447,Description_4447,414,00,3,3,1
Product_4448,Description_4448,323,00,93,1,2
Product_4449,Description_4449,118,00,72,2,2
Product_4450,Description_4450,426,00,47,4,1
Product_4451,Description_4451,411,00,28,1,2
Product_4452,Description_4452,274,00,9,4,1
Product_4453,Description_4453,190,00,54,2,1
Product_4454,Description_4454,489,00,90,1,1
Product_4455,Description_4455,185,00,85,3,2
Product_4456,Description_4456,69,00,20,1,1
Product_4457,Description_4457,37,00,21,3,1
Product_4458,Description_4458,410,00,74,2,2
Product_4459,Description_4459,373,00,17,2,1
Product_4460,Description_4460,142,00,79,3,2
Product_4461,Description_4461,196,00,41,2,1
Product_4462,Description_4462,261,00,45,2,2
Product_4463,Description_4463,62,00,89,1,2
Product_4464,Description_4464,474,00,49,2,1
Product_4465,Description_4465,280,00,75,3,2
Product_4466,Description_4466,204,00,64,3,1
Product_4467,Description_4467,497,00,76,2,2
Product_4468,Description_4468,89,00,5,2,1
Product_4469,Description_4469,81,00,18,1,2
Product_4470,Description_4470,456,00,21,1,2
Product_4471,Description_4471,262,00,56,2,1
Product_4472,Description_4472,398,00,94,2,2
Product_4473,Description_4473,251,00,18,3,2
Product_4474,Description_4474,338,00,60,1,2
Product_4475,Description_4475,64,00,34,3,1
Product_4476,Description_4476,160,00,57,1,2
Product_4477,Description_4477,470,00,70,4,1
Product_4478,Description_4478,168,00,76,2,1
Product_4479,Description_4479,257,00,1,1,2
Product_4480,Description_4480,109,00,76,2,2
Product_4481,Description_4481,197,00,75,3,1
Product_4482,Description_4482,71,00,78,1,2
Product_4483,Description_4483,344,00,36,2,1
Product_4484,Description_4484,249,00,61,1,2
Product_4485,Description_4485,210,00,5,4,1
Product_4486,Description_4486,316,00,32,4,1
Product_4487,Description_4487,47,00,50,3,2
Product_4488,Description_4488,125,00,79,1,2
Product_4489,Description_4489,359,00,58,4,1
Product_4490,Description_4490,155,00,11,4,1
Product_4491,Description_4491,203,00,50,2,2
Product_4492,Description_4492,466,00,24,2,2
Product_4493,Description_4493,363,00,29,2,2
Product_4494,Description_4494,301,00,5,4,1
Product_4495,Description_4495,342,00,19,4,2
Product_4496,Description_4496,256,00,25,3,2
Product_4497,Description_4497,403,00,89,1,2
Product_4498,Description_4498,447,00,7,1,1
Product_4499,Description_4499,398,00,97,2,1
Product_4500,Description_4500,264,00,22,4,2
Product_4501,Description_4501,375,00,26,2,1
Product_4502,Description_4502,291,00,57,3,1
Product_4503,Description_4503,451,00,98,2,2
Product_4504,Description_4504,283,00,67,1,2
Product_4505,Description_4505,382,00,83,2,1
Product_4506,Description_4506,482,00,18,3,1
Product_4507,Description_4507,496,00,34,4,2
Product_4508,Description_4508,206,00,91,4,2
Product_4509,Description_4509,177,00,62,4,1
Product_4510,Description_4510,13,00,89,3,2
Product_4511,Description_4511,358,00,17,1,2
Product_4512,Description_4512,17,00,13,3,1
Product_4513,Description_4513,329,00,76,3,1
Product_4514,Description_4514,401,00,49,3,2
Product_4515,Description_4515,133,00,81,2,1
Product_4516,Description_4516,162,00,94,4,2
Product_4517,Description_4517,98,00,86,2,2
Product_4518,Description_4518,425,00,43,1,2
Product_4519,Description_4519,169,00,7,1,1
Product_4520,Description_4520,318,00,40,4,1
Product_4521,Description_4521,154,00,42,3,1
Product_4522,Description_4522,316,00,79,3,2
Product_4523,Description_4523,434,00,56,4,1
Product_4524,Description_4524,26,00,36,4,1
Product_4525,Description_4525,311,00,25,3,1
Product_4526,Description_4526,411,00,49,2,2
Product_4527,Description_4527,243,00,96,3,2
Product_4528,Description_4528,285,00,37,3,1
Product_4529,Description_4529,40,00,18,1,2
Product_4530,Description_4530,21,00,47,4,2
Product_4531,Description_4531,258,00,87,2,2
Product_4532,Description_4532,25,00,35,1,1
Product_4533,Description_4533,26,00,88,4,2
Product_4534,Description_4534,179,00,80,2,2
Product_4535,Description_4535,372,00,76,1,2
Product_4536,Description_4536,57,00,49,2,2
Product_4537,Description_4537,295,00,28,3,2
Product_4538,Description_4538,230,00,27,2,2
Product_4539,Description_4539,85,00,83,1,1
Product_4540,Description_4540,346,00,34,2,1
Product_4541,Description_4541,36,00,5,3,2
Product_4542,Description_4542,200,00,15,1,2
Product_4543,Description_4543,474,00,21,4,1
Product_4544,Description_4544,168,00,56,2,1
Product_4545,Description_4545,50,00,48,2,1
Product_4546,Description_4546,58,00,4,3,2
Product_4547,Description_4547,329,00,18,3,2
Product_4548,Description_4548,24,00,90,2,1
Product_4549,Description_4549,95,00,10,3,2
Product_4550,Description_4550,96,00,32,3,1
Product_4551,Description_4551,349,00,79,2,1
Product_4552,Description_4552,61,00,97,2,2
Product_4553,Description_4553,277,00,8,1,2
Product_4554,Description_4554,186,00,74,1,1
Product_4555,Description_4555,296,00,22,1,2
Product_4556,Description_4556,211,00,21,3,1
Product_4557,Description_4557,14,00,13,1,2
Product_4558,Description_4558,55,00,33,3,1
Product_4559,Description_4559,423,00,77,1,2
Product_4560,Description_4560,17,00,29,4,2
Product_4561,Description_4561,281,00,93,2,2
Product_4562,Description_4562,458,00,21,1,1
Product_4563,Description_4563,442,00,14,2,1
Product_4564,Description_4564,153,00,8,2,1
Product_4565,Description_4565,77,00,64,2,2
Product_4566,Description_4566,497,00,98,3,1
Product_4567,Description_4567,191,00,3,2,2
Product_4568,Description_4568,482,00,59,2,2
Product_4569,Description_4569,308,00,70,1,1
Product_4570,Description_4570,19,00,29,3,2
Product_4571,Description_4571,74,00,95,4,1
Product_4572,Description_4572,17,00,25,4,1
Product_4573,Description_4573,31,00,34,2,2
Product_4574,Description_4574,293,00,20,2,2
Product_4575,Description_4575,26,00,68,2,2
Product_4576,Description_4576,438,00,45,4,2
Product_4577,Description_4577,479,00,95,4,1
Product_4578,Description_4578,386,00,37,4,1
Product_4579,Description_4579,470,00,40,4,1
Product_4580,Description_4580,296,00,39,2,2
Product_4581,Description_4581,11,00,32,4,2
Product_4582,Description_4582,136,00,40,4,1
Product_4583,Description_4583,485,00,75,3,1
Product_4584,Description_4584,215,00,83,2,1
Product_4585,Description_4585,10,00,90,2,1
Product_4586,Description_4586,369,00,92,1,1
Product_4587,Description_4587,387,00,65,3,2
Product_4588,Description_4588,15,00,10,3,1
Product_4589,Description_4589,274,00,45,1,2
Product_4590,Description_4590,364,00,97,4,1
Product_4591,Description_4591,68,00,32,4,2
Product_4592,Description_4592,428,00,21,4,2
Product_4593,Description_4593,446,00,82,3,1
Product_4594,Description_4594,429,00,91,2,1
Product_4595,Description_4595,121,00,48,4,1
Product_4596,Description_4596,101,00,6,2,1
Product_4597,Description_4597,259,00,30,1,1
Product_4598,Description_4598,441,00,90,2,1
Product_4599,Description_4599,426,00,11,1,1
Product_4600,Description_4600,123,00,72,4,2
Product_4601,Description_4601,52,00,44,3,2
Product_4602,Description_4602,466,00,29,2,2
Product_4603,Description_4603,488,00,70,4,2
Product_4604,Description_4604,229,00,80,3,1
Product_4605,Description_4605,362,00,35,4,2
Product_4606,Description_4606,462,00,52,2,2
Product_4607,Description_4607,283,00,41,1,2
Product_4608,Description_4608,31,00,44,3,1
Product_4609,Description_4609,206,00,48,2,1
Product_4610,Description_4610,498,00,41,2,1
Product_4611,Description_4611,283,00,42,4,2
Product_4612,Description_4612,414,00,64,4,1
Product_4613,Description_4613,213,00,64,4,1
Product_4614,Description_4614,226,00,98,3,1
Product_4615,Description_4615,158,00,78,1,1
Product_4616,Description_4616,294,00,86,3,2
Product_4617,Description_4617,329,00,44,4,1
Product_4618,Description_4618,405,00,11,1,2
Product_4619,Description_4619,168,00,26,3,2
Product_4620,Description_4620,24,00,39,2,2
Product_4621,Description_4621,224,00,90,2,1
Product_4622,Description_4622,360,00,77,3,2
Product_4623,Description_4623,202,00,73,1,2
Product_4624,Description_4624,193,00,87,4,2
Product_4625,Description_4625,53,00,22,4,1
Product_4626,Description_4626,59,00,49,2,2
Product_4627,Description_4627,487,00,27,2,1
Product_4628,Description_4628,324,00,67,1,1
Product_4629,Description_4629,100,00,85,1,1
Product_4630,Description_4630,238,00,65,2,1
Product_4631,Description_4631,257,00,2,4,2
Product_4632,Description_4632,327,00,21,4,1
Product_4633,Description_4633,89,00,97,2,2
Product_4634,Description_4634,351,00,86,4,1
Product_4635,Description_4635,159,00,64,1,2
Product_4636,Description_4636,437,00,27,3,2
Product_4637,Description_4637,76,00,19,3,2
Product_4638,Description_4638,199,00,5,1,2
Product_4639,Description_4639,182,00,99,2,2
Product_4640,Description_4640,206,00,57,3,1
Product_4641,Description_4641,274,00,94,4,1
Product_4642,Description_4642,274,00,62,1,2
Product_4643,Description_4643,312,00,43,2,1
Product_4644,Description_4644,473,00,45,3,1
Product_4645,Description_4645,322,00,17,3,1
Product_4646,Description_4646,72,00,78,3,2
Product_4647,Description_4647,304,00,6,2,2
Product_4648,Description_4648,63,00,46,4,2
Product_4649,Description_4649,140,00,86,1,2
Product_4650,Description_4650,14,00,89,1,1
Product_4651,Description_4651,274,00,87,2,2
Product_4652,Description_4652,103,00,35,4,1
Product_4653,Description_4653,395,00,59,2,1
Product_4654,Description_4654,322,00,5,1,2
Product_4655,Description_4655,90,00,34,3,2
Product_4656,Description_4656,73,00,88,2,1
Product_4657,Description_4657,47,00,78,3,2
Product_4658,Description_4658,416,00,40,1,1
Product_4659,Description_4659,104,00,75,3,2
Product_4660,Description_4660,25,00,36,1,2
Product_4661,Description_4661,329,00,73,3,2
Product_4662,Description_4662,369,00,4,1,1
Product_4663,Description_4663,66,00,50,3,1
Product_4664,Description_4664,378,00,19,1,2
Product_4665,Description_4665,329,00,85,2,1
Product_4666,Description_4666,224,00,53,3,1
Product_4667,Description_4667,378,00,97,2,1
Product_4668,Description_4668,420,00,32,4,2
Product_4669,Description_4669,363,00,75,2,2
Product_4670,Description_4670,310,00,4,2,2
Product_4671,Description_4671,162,00,94,1,1
Product_4672,Description_4672,229,00,75,1,2
Product_4673,Description_4673,264,00,49,4,1
Product_4674,Description_4674,178,00,68,4,1
Product_4675,Description_4675,243,00,55,1,2
Product_4676,Description_4676,49,00,59,1,1
Product_4677,Description_4677,208,00,29,4,1
Product_4678,Description_4678,205,00,61,2,1
Product_4679,Description_4679,312,00,64,1,1
Product_4680,Description_4680,233,00,50,1,2
Product_4681,Description_4681,409,00,83,4,1
Product_4682,Description_4682,322,00,93,4,2
Product_4683,Description_4683,399,00,62,2,1
Product_4684,Description_4684,124,00,17,4,1
Product_4685,Description_4685,492,00,7,1,2
Product_4686,Description_4686,58,00,11,4,2
Product_4687,Description_4687,298,00,8,2,2
Product_4688,Description_4688,268,00,88,1,2
Product_4689,Description_4689,83,00,33,1,1
Product_4690,Description_4690,487,00,74,3,1
Product_4691,Description_4691,366,00,2,4,2
Product_4692,Description_4692,336,00,94,3,1
Product_4693,Description_4693,342,00,20,3,2
Product_4694,Description_4694,424,00,9,4,2
Product_4695,Description_4695,62,00,14,2,1
Product_4696,Description_4696,440,00,14,2,2
Product_4697,Description_4697,139,00,32,2,2
Product_4698,Description_4698,497,00,39,4,2
Product_4699,Description_4699,297,00,8,1,1
Product_4700,Description_4700,143,00,2,3,1
Product_4701,Description_4701,458,00,28,3,1
Product_4702,Description_4702,114,00,12,2,1
Product_4703,Description_4703,53,00,73,3,1
Product_4704,Description_4704,252,00,32,2,2
Product_4705,Description_4705,135,00,36,1,1
Product_4706,Description_4706,41,00,83,1,1
Product_4707,Description_4707,244,00,79,4,2
Product_4708,Description_4708,287,00,78,3,2
Product_4709,Description_4709,38,00,40,1,2
Product_4710,Description_4710,475,00,70,3,2
Product_4711,Description_4711,253,00,18,4,1
Product_4712,Description_4712,21,00,54,3,2
Product_4713,Description_4713,209,00,2,4,2
Product_4714,Description_4714,284,00,55,1,1
Product_4715,Description_4715,457,00,96,1,1
Product_4716,Description_4716,404,00,86,1,2
Product_4717,Description_4717,31,00,2,1,2
Product_4718,Description_4718,234,00,44,3,1
Product_4719,Description_4719,310,00,29,1,2
Product_4720,Description_4720,48,00,81,4,1
Product_4721,Description_4721,236,00,56,4,2
Product_4722,Description_4722,295,00,75,3,1
Product_4723,Description_4723,121,00,75,4,1
Product_4724,Description_4724,83,00,29,3,2
Product_4725,Description_4725,381,00,85,1,2
Product_4726,Description_4726,197,00,47,1,2
Product_4727,Description_4727,431,00,8,1,2
Product_4728,Description_4728,72,00,48,2,2
Product_4729,Description_4729,420,00,50,2,1
Product_4730,Description_4730,254,00,68,4,2
Product_4731,Description_4731,387,00,18,1,1
Product_4732,Description_4732,498,00,93,1,1
Product_4733,Description_4733,198,00,80,3,1
Product_4734,Description_4734,262,00,9,2,1
Product_4735,Description_4735,116,00,77,2,2
Product_4736,Description_4736,58,00,12,1,2
Product_4737,Description_4737,397,00,48,2,1
Product_4738,Description_4738,76,00,21,1,2
Product_4739,Description_4739,271,00,24,3,1
Product_4740,Description_4740,495,00,28,1,2
Product_4741,Description_4741,325,00,84,4,2
Product_4742,Description_4742,12,00,95,1,2
Product_4743,Description_4743,111,00,35,3,2
Product_4744,Description_4744,458,00,32,3,1
Product_4745,Description_4745,279,00,13,2,1
Product_4746,Description_4746,69,00,12,4,1
Product_4747,Description_4747,489,00,90,3,2
Product_4748,Description_4748,389,00,92,1,2
Product_4749,Description_4749,157,00,44,1,1
Product_4750,Description_4750,244,00,2,1,2
Product_4751,Description_4751,20,00,39,4,2
Product_4752,Description_4752,131,00,36,2,1
Product_4753,Description_4753,77,00,75,1,1
Product_4754,Description_4754,332,00,94,4,2
Product_4755,Description_4755,247,00,37,3,2
Product_4756,Description_4756,165,00,90,4,1
Product_4757,Description_4757,206,00,56,2,1
Product_4758,Description_4758,499,00,19,4,1
Product_4759,Description_4759,200,00,22,4,2
Product_4760,Description_4760,180,00,52,1,1
Product_4761,Description_4761,372,00,56,4,2
Product_4762,Description_4762,210,00,78,3,2
Product_4763,Description_4763,354,00,5,4,2
Product_4764,Description_4764,68,00,32,1,1
Product_4765,Description_4765,491,00,88,1,2
Product_4766,Description_4766,108,00,37,1,2
